iterations,log_loss,log_fake_loss
260,-1.7420115936010678,2.5877809000628806
261,-1.5208205219567352,2.4428677717956147
262,-1.6108198170370687,2.5859602661161847
263,-1.503057932123279,2.5134045548671686
264,-1.5801106101778803,2.5537993486654766
265,-1.4619172915017213,2.498952049830386
266,-1.501390545338384,2.3776613998386043
267,-1.60805595061761,2.3916791033776796
268,-1.572048114568298,2.4468948270615924
269,-1.6517808174816397,2.5086265223312885
270,-1.6475365422694084,2.627777308238212
271,-1.7048478902946007,2.457966834995966
272,-1.6893985155965994,2.4538599374664645
273,-1.5595681701696102,2.441751433547405
274,-1.5416360347867812,2.40496254320389
275,-1.5634287225542078,2.5487925255571957
276,-1.7333097650718168,2.4992848865495483
277,-1.760099727351728,2.5334744468807955
278,-1.607834700832173,2.4478264866327235
279,-1.5836147680022816,2.5264720050321587
280,-1.6266853878046943,2.476743106592985
281,-1.6573101245848947,2.5031111229383796
282,-1.6648227317024493,2.5355723090264752
283,-1.68979979554859,2.4514354250356565
284,-1.6314015207444044,2.487681485434758
285,-1.6145687671910771,2.4729543922332025
286,-1.685286997683472,2.58180212516924
287,-1.650750981036405,2.5018486668335758
288,-1.7651170642303942,2.494418043059495
289,-1.6783950175163374,2.4580030838058415
290,-1.5569306125889455,2.462108727816923
291,-1.7213279068007092,2.496743811378527
292,-1.6366407337300188,2.4933152688695674
293,-1.5998723215357282,2.452863232938972
294,-1.5909363492134052,2.516769640927844
295,-1.706671788819443,2.623025693417901
296,-1.5764660639799835,2.551623373243989
297,-1.5058421627607215,2.487799644141851
298,-1.7013933202197578,2.504461303485334
299,-1.8309714086161148,2.5173025121442367
300,-1.6567428488760392,2.511437945298504
301,-1.6919014140068154,2.537638412911826
302,-1.6443597150389528,2.4762362721311457
303,-1.7376211045022791,2.4631046304772912
304,-1.6160502711493223,2.404286703241657
305,-1.8058383830897844,2.525859861284869
306,-1.5992743058586898,2.4106421649861716
307,-1.8295848864613065,2.425135207390713
308,-1.6217540642881216,2.4986879268105375
309,-1.614895486667565,2.512698331799754
310,-1.602320489474403,2.4070071725477753
311,-1.670997939376704,2.4669395142223745
312,-1.5613943224474838,2.466718514586962
313,-1.8952992909460988,2.518217827332789
314,-1.777001392966229,2.3905791219285693
315,-1.58795113851612,2.5440675262432766
316,-1.724463395241317,2.574730156701044
317,-1.7330896855184945,2.4980119401381393
318,-1.5345965038070768,2.598252759367689
319,-1.6481952710767493,2.4917392981251254
320,-1.5834423425238737,2.4607846861745033
321,-1.6036783043461258,2.477849411550342
322,-1.7741572594873989,2.5036372807727427
323,-1.6601471859974002,2.495339986570881
324,-1.750307885495619,2.55354976893967
325,-1.7369506271500523,2.5605339419421425
326,-1.6641990002480884,2.4345085384432705
327,-1.777577273832,2.469960147587667
328,-1.6918611215124277,2.4541884550583886
329,-1.8940617423312147,2.42132930936335
330,-1.5783370880146257,2.595578234888222
331,-1.5925639410509755,2.53433983779317
332,-1.67008681785019,2.479688300803045
333,-1.556996360765394,2.495402902994062
334,-1.6478569486393881,2.461815253256983
335,-1.6813240835027627,2.5272537411326357
336,-1.5847529408976275,2.488720660705651
337,-1.647116198491349,2.4264055713124746
338,-1.8648061434260916,2.5211378155544333
339,-1.6481436906117937,2.474453017836172
340,-1.8558952394494157,2.46594305162637
341,-1.6178467862500172,2.572684692269801
342,-2.0332769033086775,2.5434308341372476
343,-1.4420740886275378,2.3921800744993753
344,-1.5003621309755242,2.5473992510899657
345,-1.7423904730948232,2.4765923012988407
346,-1.632969672186318,2.536550536835975
347,-1.70923391087617,2.3949619809826093
348,-1.7822947780107181,2.5083793040690994
349,-1.8944014994546976,2.4262135225276165
350,-1.6711475490842442,2.543516504328724
351,-1.7188367990073696,2.506623966747858
352,-1.660378202590193,2.485067251540303
353,-1.6005510369397502,2.5811059378130436
354,-1.6722268599778771,2.532145315008858
355,-1.517654688446076,2.449023307781604
356,-1.7523821422340529,2.5237189510560074
357,-1.7230666090753002,2.530441034279215
358,-1.9390011865422885,2.49969466885452
359,-1.5106160181143011,2.573140499019418
360,-1.6659817966567907,2.606717160761038
361,-1.729932538373982,2.544521587623355
362,-1.6964625163237412,2.5341945232104828
363,-1.784860066633365,2.5284921562735185
364,-1.6433357162178481,2.441060074113787
365,-1.753319402416769,2.4906407549938563
366,-1.623157577528032,2.4881268653348863
367,-1.7759025441022416,2.631018806844386
368,-1.7994149031123758,2.403584199976227
369,-1.697364482242734,2.4816088960115548
370,-1.8160116922836056,2.5069900198520374
371,-1.730582093498657,2.594624984036557
372,-1.8889149460509236,2.5430755580607993
373,-1.6414752465536067,2.5257925003016446
374,-1.8605355480633865,2.447318311268292
375,-1.8522409085870948,2.600681988317402
376,-1.8603436385613428,2.55725640910017
377,-1.8297200904384407,2.540426842060007
378,-1.9213867930886743,2.5427029036037214
379,-1.7990382908464615,2.557291375529629
380,-1.7333075724695892,2.4577930837185225
381,-1.674593333206405,2.5101384624537815
382,-2.0991720046602143,2.5080233887433736
383,-1.7905011131693573,2.4942720057846186
384,-1.745786540857175,2.4837374771157466
385,-1.9273690325017414,2.5689996882385855
386,-1.9620178938851935,2.4962322432264075
387,-1.8487093832150954,2.4829064646392727
388,-2.046843156535199,2.645947607709064
389,-1.8426486442270185,2.3859143018785973
390,-1.6637419387083114,2.498977753034394
391,-1.8151017677817254,2.5041432046861223
392,-1.8549634511141362,2.4580977000710362
393,-1.8295927790482127,2.5056592089610352
394,-1.757579903514213,2.4218308847982275
395,-1.9495909152733695,2.5501568355094455
396,-1.7212166720629276,2.4648244614761423
397,-1.872525248881169,2.4538173894955677
398,-1.7534695454164273,2.5158178626913164
399,-1.9418799473465085,2.50792398312675
400,-1.8247099037032894,2.5238475273617884
401,-1.7361600771588814,2.5205137305298133
402,-1.697180233582825,2.5059153495357447
403,-1.7967717965947094,2.392257500287276
404,-1.8430758340163398,2.397427602949838
405,-1.9066448847149675,2.528546858739856
406,-1.9522465155010662,2.4553965989838686
407,-2.0004009874648507,2.4452260518003
408,-1.8877677378602615,2.465820661701719
409,-1.905085360273215,2.539823560043248
410,-1.8142434183788272,2.5445641897635833
411,-1.9685023384942049,2.433204245831573
412,-1.7805199222484234,2.476084588608103
413,-1.895286995135876,2.452653217603141
414,-1.901104695473778,2.38528156508928
415,-1.8782449897700944,2.451805157370915
416,-1.884251998062774,2.498775400794725
417,-1.8735490375323125,2.3830173227601215
418,-1.7096666215890535,2.533169762461532
419,-1.9118015224828462,2.4892867266362613
420,-1.7665928881716595,2.5169705399400506
421,-1.8087987533690233,2.535502199307759
422,-1.911719063046441,2.522416203168016
423,-1.7533780802637908,2.511112768361187
424,-1.9760901459187201,2.4878498831177343
425,-1.9101994185040543,2.442405746812264
426,-1.9950990240932702,2.482206254452024
427,-2.003568727099247,2.4503740270258785
428,-1.8182035587007923,2.4297589147734264
429,-1.8807386071979992,2.4426739678191915
430,-1.8212352548841193,2.545303261351963
431,-1.7134778588300565,2.55027245402639
432,-1.9995586972710926,2.5287481441372117
433,-1.9155692393494859,2.47300739316998
434,-1.9677969297806626,2.516617438829956
435,-1.9419088287920205,2.479160177211291
436,-1.9843176491594368,2.385135107016812
437,-1.9838674890003714,2.536131726319642
438,-1.7716209104867187,2.4485637890684826
439,-1.9535436452808288,2.4094885594602298
440,-2.069972658406463,2.571325135842145
441,-1.9556337868219222,2.4967090185843386
442,-2.027151213082091,2.5568290249816763
443,-1.9262756747553749,2.5073200369800146
444,-2.0213908868451385,2.507507614747828
445,-1.8700276382209244,2.4191816476078327
446,-2.054059636914797,2.396743177701045
447,-1.8513084371257142,2.5224137536583426
448,-1.9831611223025833,2.461938866230127
449,-2.0331485100353524,2.5538708576527553
450,-1.808064018381923,2.461957162904853
451,-1.821156528273651,2.5712601128810713
452,-1.8194934850905817,2.530596613532637
453,-1.8032386781808927,2.504336523540372
454,-1.8195676683201594,2.511484379460559
455,-2.1041582020532874,2.518988374046426
456,-2.0898105325847367,2.5146090052026473
457,-1.8211290905138595,2.5417341324552227
458,-2.134022077419484,2.5224760611958144
459,-2.0058941209609467,2.503687588305823
460,-1.942135545944227,2.5211287714031863
461,-2.090574669554317,2.477743678798059
462,-2.095350734374006,2.4929936829564205
463,-1.9632553834489623,2.525644793746997
464,-1.9655364497682313,2.5213813637135685
465,-2.1138437414697098,2.6129008169328065
466,-1.8760003190419783,2.4827029045834554
467,-1.772268577228427,2.5086174419253413
468,-1.8628975931456226,2.502856760879429
469,-1.9433907971176572,2.4717717168075577
470,-2.022122877036409,2.52922654782482
471,-1.854714619315291,2.5462787476366557
472,-1.9630321042103933,2.441291714920468
473,-1.9077236032699405,2.5350276962791796
474,-2.108232444632913,2.514084962362674
475,-1.911586315622612,2.4020495070947057
476,-1.8961012248360805,2.4844706461167547
477,-1.965567405527295,2.4764116575848147
478,-2.0374485106784155,2.4871835756585474
479,-2.020436335231429,2.4815262867517913
480,-1.9910440660803148,2.4893824639369795
481,-1.9484715387594251,2.5626710771531247
482,-1.869124227348781,2.4559955839187317
483,-1.9822860584377537,2.537922369327367
484,-1.8064995289242742,2.4720108433543038
485,-1.7235567071013738,2.537832751229667
486,-1.9455839860314001,2.5389629037434966
487,-2.048717047655146,2.487029261303247
488,-1.9356878667971258,2.551643222813248
489,-1.9410320565576222,2.4865753788315
490,-1.878219741837097,2.4710032262968835
491,-1.982994405042977,2.5595911505235933
492,-2.0013809183574183,2.4125942394439908
493,-2.1461671935473814,2.5091600260425833
494,-1.801521808013917,2.518171089808029
495,-2.058408445454545,2.508170615156431
496,-1.7896359556262493,2.5062166257212155
497,-1.8807907947710945,2.5110628329965063
498,-1.9401000507350248,2.429997973583158
499,-1.8463933236143952,2.4117362133802307
500,-2.0736304359512743,2.4443630596077286
501,-1.9409827525153087,2.533269415991432
502,-1.9668252748933797,2.4812611893369083
503,-2.034613832588433,2.443603768595523
504,-1.9549216064227715,2.5776934051063014
505,-1.95788157389619,2.4880099336877173
506,-2.036722239300273,2.4927691420718094
507,-1.8345617610079943,2.401958070708011
508,-2.120748522671106,2.4498678857007636
509,-2.15803733590332,2.455317443947064
510,-2.0232968674796035,2.586474180229726
511,-1.9123746925342087,2.5023052778403034
512,-2.1889143738435477,2.5041675275003854
513,-1.8025724536803711,2.46093846390298
514,-1.93582240706945,2.4513179036873165
515,-1.9508679351782834,2.4857362406561716
516,-2.000776668418532,2.3657706274957637
517,-2.036703506740685,2.401966359903537
518,-1.9081945904204973,2.440929866764212
519,-2.059439686421847,2.47973327710761
520,-1.860928675315233,2.4040227191708388
521,-1.7491659924937806,2.5063381375840965
522,-1.9711891291881534,2.457963487629684
523,-2.0755744880501226,2.46338668357393
524,-1.920538297509869,2.5617078523428867
525,-1.9512617412307491,2.49798127035518
526,-1.9096763821524751,2.4934224411963886
527,-1.8996071585151757,2.5343092788535206
528,-1.9229205908684102,2.566392032501192
529,-1.8548544069792001,2.5214199826424424
530,-2.1436444257904412,2.55099363259927
531,-2.082695641291742,2.4773316866669974
532,-1.7996227716724371,2.4610777307871885
533,-2.0153817455091634,2.4936165829843238
534,-2.021801770635838,2.5327371086021033
535,-1.839421361144261,2.457885841916258
536,-1.943766784798682,2.3738129122265184
537,-1.9256155725505328,2.5097421637528496
538,-2.0801580673393114,2.3729137418549047
539,-1.9793647020986451,2.4646420847221613
540,-1.9375239460060714,2.4778157159519725
541,-1.9141339668579187,2.547890531947089
542,-2.0546696377027525,2.487259217472236
543,-2.053178600469052,2.441282666161312
544,-2.0424293618241833,2.5276963116726816
545,-1.8729151677292812,2.501917347575394
546,-1.8394914108753788,2.5926706573045366
547,-1.8628943291883413,2.4797396678926096
548,-1.998884275721515,2.4001822542998035
549,-2.1283953757156095,2.428600345441506
550,-2.0452098188900085,2.6072318421881553
551,-2.019037074567292,2.4970031091526104
552,-1.997227878508669,2.468307233097433
553,-1.7969050622619909,2.4825553852537348
554,-1.9702551079581216,2.521302588734944
555,-1.9136341175700504,2.53898022050133
556,-1.97465352558868,2.491521975540866
557,-1.8575182933483567,2.4247357299633006
558,-2.203060686401656,2.530145678423199
559,-1.9689624980940377,2.4671567438145594
560,-2.285601898191157,2.4709832408878434
561,-2.2569869818628723,2.540696854903043
562,-2.0848333439894833,2.377017309526171
563,-1.921635984642533,2.4090384561007236
564,-1.7093620165539791,2.426299059999423
565,-1.8645762941609965,2.468325979234578
566,-1.9251754398618697,2.5213097155204194
567,-2.024735512505406,2.4697338436920355
568,-2.1329903832816934,2.4789388241548616
569,-1.9366444973985766,2.620152589459424
570,-2.05617082118913,2.53774621578977
571,-1.9006478016794757,2.467669978669182
572,-2.2456453916837775,2.4259997732747354
573,-2.1155927252101816,2.476872579072132
574,-2.0635403533179986,2.4793151511455687
575,-2.044673717764929,2.4535008872721216
576,-2.181724667671911,2.550082454394352
577,-1.9790314803034605,2.6005113122916206
578,-1.927402003255764,2.6010316026906515
579,-1.9345181398861713,2.536854872129638
580,-1.7933123919083194,2.522620562998167
581,-2.0137483854614597,2.478668721451825
582,-2.0787195133196708,2.463919711509875
583,-1.9816398297048021,2.5255901612091716
584,-1.8709502530761228,2.445177925182633
585,-2.2417800326424873,2.3717235863035686
586,-1.9021530892253566,2.4298619513418003
587,-1.9954430147288078,2.4185086433102927
588,-2.065556096239211,2.4410228737438717
589,-1.9922667818383668,2.5360227675818607
590,-2.219384287246975,2.437230150256056
591,-2.0183733913841038,2.5214445018232237
592,-1.963464169167589,2.4792374673688515
593,-1.8991514459835332,2.4764395496939704
594,-2.027518972594601,2.4643377520757968
595,-1.9099117045953589,2.4709244911428416
596,-1.9090918872798823,2.5513191869323992
597,-2.0260937248435353,2.511576777028943
598,-2.1358990682560086,2.4548480330810034
599,-2.1673906466566546,2.4185754800639248
600,-1.9985268956937592,2.558769787181096
601,-1.9756200333635705,2.4436008697496323
602,-1.9006060315407423,2.3978655350570692
603,-2.052952890107431,2.5151093328710115
604,-1.9210103750866463,2.473292697444741
605,-2.056645421297362,2.450521106390267
606,-1.8477099429224781,2.4986082843424664
607,-1.9639763935993424,2.4335275712260014
608,-1.963070092120268,2.3999827662895306
609,-1.9757823014723221,2.4287404904148584
610,-2.1621470427355685,2.462762697875626
611,-1.8910870172718421,2.564024966650497
612,-2.0660890448712044,2.531376650456595
613,-1.797643152544068,2.517002633859329
614,-1.8435350312708068,2.4186599750297098
615,-2.101553765059744,2.4016985668752895
616,-1.9286494441788191,2.5358622904425796
617,-2.007976625472258,2.5363625165363235
618,-1.965655384685972,2.5066027365331247
619,-2.0393348679429417,2.4010501607027095
620,-2.0992550504591687,2.5670123730331764
621,-2.050398625110122,2.5252974142569795
622,-2.2830175705456837,2.493523771523413
623,-2.0470189047276115,2.490336645730935
624,-2.041464165424346,2.411694400094502
625,-1.9434193060376734,2.476918963957173
626,-2.1371526081996604,2.4392620795970146
627,-2.2562366911469627,2.4915437651877212
628,-2.076362105275624,2.4389941898651486
629,-1.889710196668721,2.483493896442052
630,-2.077006559476089,2.4885361768284646
631,-2.063028696397075,2.595077948440674
632,-2.0100139845615246,2.5256822565136083
633,-2.2399979413049493,2.4625628784275557
634,-1.987980964195395,2.495179138469228
635,-2.058582035255278,2.5003028452166935
636,-2.0522568063106683,2.433132521038152
637,-1.9800486397914923,2.5594693757613913
638,-2.004858531176448,2.448647353632871
639,-1.9625050912857427,2.483495249389785
640,-2.2392458087436156,2.466361623713788
641,-1.9809360064828772,2.566283024898097
642,-2.0789427752077447,2.5594997655218736
643,-2.1851690508647867,2.4946324548376624
644,-2.1501432858251652,2.5075701587495933
645,-2.07645718400088,2.530223228223255
646,-2.0154760076560656,2.55462265350994
647,-1.989760066893681,2.4120674940729434
648,-2.002319320498642,2.397794698449392
649,-1.8702570032945416,2.384642365761695
650,-2.064532625055292,2.4679340148706768
651,-2.138658756207306,2.562504745502431
652,-2.043576959501095,2.506277150120813
653,-2.024246935107793,2.4818391452629665
654,-1.9895128132305961,2.5136373291827865
655,-2.1337278373260693,2.5398186703327372
656,-2.1075810432537354,2.479181278736484
657,-2.110568022683713,2.5365031388245236
658,-2.0432356690842477,2.447068996439193
659,-2.0056896855309323,2.4921795611521045
660,-2.171074292665399,2.50553341065541
661,-2.277408354939447,2.4513180680624838
662,-2.11403358224927,2.4025308133290406
663,-2.322741679544301,2.439290278719924
664,-2.07220721167216,2.442036421019219
665,-2.1677068759459623,2.589002771809602
666,-2.209967930190973,2.493968998983152
667,-2.0410477629713886,2.4431175560741285
668,-2.1858666594530254,2.451985454997196
669,-1.9817617766528417,2.5031064405761745
670,-2.1094610938186245,2.4153664408703053
671,-2.229526005735071,2.4994566678084316
672,-2.23238699710647,2.474546090473571
673,-1.9972984828594305,2.4801658410652934
674,-2.059230315702769,2.4497486982789782
675,-2.0792269879769365,2.514335250034658
676,-2.181009752520142,2.579248656175114
677,-1.9859241199935858,2.5294771032137713
678,-2.194714827373657,2.5050440791469164
679,-2.128630823681805,2.46749095060189
680,-2.159636322298806,2.4413201889219422
681,-2.1525349615652787,2.471433943722783
682,-2.167751148214693,2.5042988760648583
683,-2.315601321079177,2.5382418087083227
684,-2.1470601467668984,2.426362850178462
685,-2.181731468155591,2.3872646263545048
686,-2.219615902099253,2.5028727628546195
687,-2.088746846618193,2.505772849764994
688,-2.072086383619976,2.4234472692681805
689,-2.150841712927185,2.4660543316463763
690,-2.0051033007224963,2.4029645327933773
