iterations,log_loss,log_fake_loss,kde_ll
1666,-1.2333547633031947,2.4526758708517535,4.259471337853676
1667,-1.271856682391386,2.542342116201004,4.538354071147541
1668,-1.173686905409099,2.526329659951228,4.460484267887695
1669,-1.2671999298593513,2.3527464269563674,4.100896314994265
1670,-1.2599276904529553,2.476897494191489,3.7001294067822648
1671,-1.1772563460910441,2.413722680011392,3.9134540419884676
1672,-1.3441097699655964,2.5298442328572524,4.277688684829707
1673,-1.2815878268470353,2.503192436465593,4.711266376071465
1674,-1.2708569341579365,2.5023230849606057,4.156117883109588
1675,-1.2197624577584316,2.468506635198813,4.403505458457106
1676,-1.262053172917681,2.350293568979392,4.236656322101217
1677,-1.1774216579473034,2.517286970239568,4.398753463144458
1678,-1.1832248572184907,2.460766937937318,4.542629997083598
1679,-1.3687694889917004,2.4442946137657224,4.167659835594798
1680,-1.1133449988894013,2.5498682892774416,4.21928146741284
1681,-1.264807129818389,2.454656127726857,4.320257467988269
1682,-1.2967182792179608,2.3840507555884654,5.23942125078636
1683,-1.2829093171314232,2.3701921169424347,4.161041234772115
1684,-1.1030867914445104,2.4370441710300916,3.963333468227815
1685,-1.1914780470882296,2.5418143924737002,4.082075391960763
1686,-1.2445655558582442,2.3664533141141813,4.780065291973742
1687,-1.1262494241878949,2.415276980952549,3.938785391577472
1688,-1.0800265887243707,2.49235438152777,4.585282940911284
1689,-1.0547811770983169,2.409596019427211,3.9914053551665294
1690,-1.2391000110347625,2.4593723913676184,4.495236384643234
1691,-1.0776032095447472,2.3941815400513033,4.42245542558392
1692,-1.1354605279705992,2.3910707803995543,4.6134692078772765
1693,-1.188368462549264,2.3681466514128844,4.3954904531226635
1694,-1.164609850983703,2.3986059410678933,4.23029416098709
1695,-1.1737667091997634,2.455816580657171,4.291669439062544
1696,-1.2979679276511658,2.5029213136220276,4.144525509320947
1697,-1.1671123894914488,2.5235295728486222,4.4012046513785466
1698,-1.104559018098059,2.5154363734389835,4.60477193192488
1699,-1.1655103112117964,2.439491226435269,4.298776378764901
1700,-1.2009201078995073,2.4410747711999905,4.81567692588062
1701,-0.9126998082339425,2.37257456599564,4.524527421692028
1702,-1.1017163640435552,2.428053617538798,4.292328129647111
1703,-0.8266951263828204,2.4006993018101213,4.4436219097398
1704,-1.2917585611733622,2.4453975357270377,4.137238812363162
1705,-1.348680747394272,2.4267633628805063,4.336846556002637
1706,-1.20454493413225,2.446253192859256,4.5926438996610335
1707,-1.1640777338654729,2.3724007993824388,4.62465511257666
1708,-1.2204713838660721,2.510917115864327,4.1678385310909105
1709,-1.293241169132621,2.4209700762142536,4.744775459908256
1710,-1.293060229660942,2.5075703918255137,4.242215263929801
1711,-1.2696913987140923,2.369662972365163,4.425284708543982
1712,-1.4379865968084315,2.4330919277144085,3.956946105895684
1713,-1.272453947623611,2.4938798433273206,3.9543773349926123
1714,-1.0450217985782306,2.443593415535898,4.517059114855775
1715,-1.2517214281810725,2.5502761762291657,4.674612626640981
1716,-0.9831511234596733,2.414322584669115,4.4381137694683614
1717,-1.0986262064495167,2.348881061100358,4.203822714183782
1718,-1.246231973545042,2.432990646464662,4.337356102650059
1719,-1.0666882153400843,2.431548997390911,4.288115755342256
1720,-1.1098889343264597,2.515877115336716,4.765539435666241
1721,-1.1766957081210343,2.4426906308002447,4.32042761744323
1722,-1.028499667747704,2.347288370045848,4.3927597478591
1723,-1.1055142796991893,2.504659002224349,4.777894176103314
1724,-1.256068376897037,2.40763069395914,4.06868695833247
1725,-0.8822809042891796,2.378658752766967,4.021440843865995
1726,-1.2309980212834324,2.470843976626833,3.619578313073894
1727,-1.0327392293951452,2.5595889379103407,4.732683543721044
1728,-0.9623771921721583,2.4443609078146142,4.425752518591022
1729,-1.225040660779476,2.4651969775753546,4.335091841003797
1730,-1.3793666046066146,2.5385799761925876,4.034021922906659
1731,-1.2523719490767324,2.495183779437073,4.6878520189492185
1732,-1.0747990363066506,2.408643731072858,4.374543770048706
1733,-1.1783836979022173,2.4556019472133226,4.425726357318312
1734,-1.2069060345504528,2.4506234240161793,4.280994423910848
1735,-1.1838254831781274,2.4930081880775563,3.799039485149618
1736,-1.1868933133228936,2.465478198123003,4.319220546886602
1737,-1.248285107171559,2.5454537030850077,4.643966948109752
1738,-1.3096420578861163,2.4174357565968596,4.351022858392466
1739,-1.2207616817668854,2.582671750411695,4.655149587172693
1740,-1.1848758636905758,2.431052693269981,4.512717392818459
1741,-1.1781762100090885,2.3817515623907397,4.248817793853001
1742,-1.2757608813071328,2.5378372737819395,4.6653846541823984
1743,-1.2098729158231873,2.3798625803044002,4.4267893147923445
1744,-1.2606249943429542,2.5586479861736735,4.352209568818488
1745,-1.0933184724501332,2.3880460167777655,4.266961093543857
1746,-1.3549160028766551,2.4649376497048823,4.177774140444045
1747,-1.2017577282152054,2.3996298016795454,4.245035980368098
1748,-1.1639891547404413,2.422355813218653,4.349981665012588
1749,-1.110743143465863,2.475110443873634,4.466958931824739
1750,-1.2485307238880654,2.470704531749409,4.587405176727918
1751,-1.085976345005483,2.5002425059763183,4.4182860217788225
1752,-1.163544182454643,2.452819001253396,4.560973478009528
1753,-1.1778229116018384,2.498411659438097,4.856781267063447
1754,-1.0633526677247542,2.438925125908069,4.356572856503472
1755,-1.149148464110136,2.466489209222968,4.0805566523519206
1756,-1.2602540543200382,2.4728030144538202,4.204820857337948
1757,-1.200142860506977,2.436903017137222,4.283294624949088
1758,-1.2452009810173328,2.4269441055193157,4.680176314872852
1759,-1.339167288497618,2.405160696095935,4.290742102431163
1760,-1.1508233320899433,2.3727006479398236,4.074374102835944
1761,-1.14641953690496,2.4553848120744917,4.060957013317043
1762,-1.376407541327588,2.424109949458602,4.262420785233701
1763,-1.2796120208641055,2.4433009180204763,4.145107556186111
1764,-1.022808372683815,2.501815535869999,4.150652301867546
1765,-1.4012814611317774,2.4541200227928024,4.190457040173008
1766,-1.153366639818559,2.490330717526471,4.6183763003884675
1767,-1.249996226557352,2.47236741410373,4.426360168319036
1768,-1.2086789784854515,2.4920737547349057,4.0055686781051545
1769,-1.1836015810617453,2.444149678509769,4.149246311490693
1770,-1.1825468005819342,2.423205540224806,4.1498225230042785
1771,-1.1175266738598737,2.474911391123276,4.444160743165055
1772,-1.1431916986683635,2.4538123065725985,4.5494636957894246
1773,-1.195578311571383,2.3448788433056995,4.959198459490438
1774,-1.264899087283006,2.5376714334895296,4.633650112887532
1775,-1.2000956570659265,2.478187905275716,4.6365694001890825
1776,-1.1468133242256882,2.507027410682574,4.17145152238186
1777,-1.2057575285522786,2.5209261763072646,4.279314699877628
1778,-0.9646354505494678,2.4099627017505236,4.555204943186439
1779,-1.08195417667328,2.4401607329663086,4.053327473822329
1780,-1.250528117886766,2.4250074662288945,4.246851186143394
1781,-1.2787849766217227,2.405562218340464,4.608808792500469
1782,-1.1189649421027081,2.4094148561562747,4.692319214234253
1783,-1.1437448962081187,2.4800967679801524,4.31439941044146
1784,-1.261201596197062,2.4455574175834496,4.985478504493595
1785,-1.4718160385623815,2.3596025915256496,4.029480301675341
1786,-1.1847720720857033,2.5198041466568855,4.086662424810489
1787,-1.361321058772314,2.3658701776936755,4.484927478924256
1788,-1.2647687023384289,2.418313457817204,4.081621384232168
1789,-1.1594887382870673,2.4421356290390244,4.447399570786633
1790,-1.3072681264652821,2.4121382670480562,3.9387169701991307
1791,-1.4189220565578753,2.3166429215584228,4.665039891641736
1792,-1.3235363471198724,2.5333103801018417,4.579061789880052
1793,-1.2575870048856908,2.4400410478278434,4.086361492883484
1794,-1.3235104851855428,2.4096208689717886,4.372994910453781
1795,-1.2613179453950096,2.5046978827927924,4.695521524950372
1796,-1.3798734263431582,2.47464822752279,4.397872586180517
1797,-1.3160952789719018,2.531999453705565,4.330908199718604
1798,-1.2967676552999459,2.4583004540486346,4.256235536836955
1799,-1.3381979404150963,2.433186001272803,4.189588565635083
1800,-1.1526132069362192,2.4319633597109225,4.8022243347062865
1801,-1.3116985162536914,2.4284644692957666,4.457353501519258
1802,-1.3911303761568385,2.5217930688943513,3.9739588530139347
1803,-1.4057844192537043,2.4464446526939962,4.990898700599797
1804,-1.163063838490139,2.41760799227418,4.453115161257701
1805,-1.2736969472626396,2.3988369727866647,3.8715138911728237
1806,-1.3337303940570284,2.4818474357984033,4.076759624593417
1807,-1.280296922371713,2.460036381695,4.211233184111728
1808,-1.329749453985963,2.465959088375472,4.245386657840093
1809,-1.2617607431516367,2.4621414933911536,4.672543428285645
1810,-1.3462162039690866,2.4476624303155914,4.819678823110724
1811,-1.2577244235543117,2.3667297286808955,4.265186864007295
1812,-1.2353957477433202,2.430018207409793,4.594799081108255
1813,-1.3682796192318647,2.44958289878008,4.519613773368634
1814,-1.180984382014511,2.430920505208451,3.8164537035538895
1815,-1.2819129613812912,2.5097728625552733,4.206339601168464
1816,-1.2628412009158643,2.5139980454834077,4.446519566547797
1817,-1.199547587385232,2.499452673230562,4.2503423357754775
1818,-1.2887553724977059,2.4749834720581565,4.564971677097037
1819,-1.4405643580810783,2.420438401381981,4.086429867051116
1820,-1.234975228510155,2.4620347370870337,4.523148035069127
1821,-1.325972043652623,2.5126225029374982,4.701267018300285
1822,-1.2888091149542433,2.531112304468953,4.183475472287983
1823,-1.258947453205374,2.3870817378558193,4.402950499071471
1824,-1.1879008781557947,2.446409303939297,4.386929516964233
1825,-1.258785520413845,2.436402356313706,4.666964073634891
1826,-1.4403984915918953,2.4537344198444577,4.390058899514003
1827,-1.2210193235498459,2.4373092497158333,4.729461869336349
1828,-1.2315981240682747,2.4717264615113113,4.214522969592823
1829,-1.153843481007931,2.3737567821667604,4.276669690002468
1830,-1.4209500190600477,2.4995973294352165,4.740491165252285
1831,-1.2205126911246673,2.538422168886731,4.489236772736473
1832,-1.2759435212186454,2.3875446341993576,4.170438145454874
1833,-1.301610052250101,2.475171355728942,4.1569501448003034
1834,-1.2926995344860361,2.4512627542934715,4.653154766804214
1835,-1.3948089704376767,2.4366605160930206,4.506234679921894
1836,-1.3113041611786873,2.370605252373497,4.447986181648413
1837,-1.1331594107771905,2.421145939548227,4.7979344832819235
1838,-1.3417726303269362,2.338454137537536,4.618680496652421
1839,-1.3122168899795463,2.4768013552591213,4.957177037877591
1840,-1.3609016478037537,2.4441993445840677,4.085370748958901
1841,-1.2697476274287538,2.4655244663194886,4.194032639046339
1842,-1.2718016107211216,2.425790025339895,4.244840800264303
1843,-1.4618522352389596,2.3990380750564206,4.124544782903777
1844,-1.3367583839312742,2.451793656647232,4.479363034187506
1845,-1.2257953736600529,2.5037349296727687,5.321844914179961
1846,-1.2089750578616432,2.4452512718691755,4.340382336743767
1847,-1.3257394160544111,2.4327896439545516,3.9338927553346736
1848,-1.3715588086243464,2.3891204493780975,4.249571983010632
1849,-1.296883856759397,2.4759165233348757,4.472289004134686
1850,-1.3036162390106023,2.514738063873338,4.48776373860726
1851,-1.1652975444604152,2.3702540624880415,4.438694913556103
1852,-1.284584071769952,2.4389072350690646,3.9716619315767354
1853,-1.3955508759697126,2.482110704265571,4.463530995234809
1854,-1.1059476696405297,2.4110503059534043,4.4382135814830495
1855,-1.3071957597105375,2.4995886365563873,4.138591940456203
1856,-1.3034928879258234,2.544714742716564,4.528753397124644
1857,-1.2938663464576783,2.35922507697244,4.55330448217552
1858,-1.3687499270766867,2.524954418891841,4.409387324340127
1859,-1.2203867547631637,2.3806200480019806,4.078552650898822
1860,-1.3614061713797168,2.4546181190536664,4.079696506367627
1861,-1.126380867531591,2.385962997855192,4.662455944649348
1862,-1.3952000905785646,2.5241176213552223,4.0330998689396385
1863,-1.3798070986111777,2.4336478711225777,4.4070347695715215
1864,-1.3388523291901444,2.4746749645085337,4.272696899073175
1865,-1.3012937802965157,2.4905871790441667,4.152516552556582
1866,-1.1880434183613195,2.40995139486565,4.455526151693499
1867,-1.2706887074644242,2.4620611629761777,4.370151366863923
1868,-1.2660837823546975,2.48963972241268,4.02362147005906
1869,-1.2131375208507182,2.4808006108899567,4.390637382095994
1870,-1.2213721478788784,2.55370854565298,3.9068850910840616
1871,-1.1823669315785856,2.409333090554041,4.134136871013503
1872,-1.2074827763837843,2.4705458794807478,4.1263905980401026
1873,-1.2504987690897367,2.523611918930595,4.633907416402286
1874,-1.2546335609954127,2.438798135630727,4.537312522354425
1875,-1.2949611849283154,2.4142028372337125,4.27518032119111
1876,-1.4297573056756618,2.3761819763012584,4.129426182822653
1877,-1.3388540344788529,2.455571912859175,4.501986006010595
1878,-1.2773831778470892,2.4394849890132906,4.1150755548689295
1879,-1.0562090369071435,2.5591469071198896,4.365893376632207
1880,-1.2492745886618006,2.4286101822922914,4.011110832996529
1881,-1.3400047439767488,2.500422026040006,4.261066202024161
1882,-1.3292674040299466,2.438634006350752,4.496560727067019
1883,-1.141373615181317,2.3226649766832366,4.29232782391781
1884,-1.145341776962609,2.38034674103898,3.892367578807277
1885,-1.2460219393932557,2.42924088391578,4.035014148893468
1886,-1.3038671583635195,2.45332537395468,4.19122617508624
1887,-1.2855787822614748,2.4332721160154365,4.355329859899246
1888,-1.2587080790024838,2.444065571665219,4.959401247836942
1889,-1.2451291391034665,2.4152682049295637,4.21598494405859
1890,-1.3804802924317023,2.392373976440877,3.733587044616227
1891,-1.3229005166242194,2.4141005629355767,4.108913367288589
1892,-1.2449200608850945,2.4993060376819103,4.4090056338568795
1893,-1.1537837689447725,2.3949978047083187,4.404174950388237
1894,-1.2217476468297905,2.432485175041942,4.808435122587403
1895,-1.3024713270249944,2.577826089157091,4.360783309653398
1896,-1.4223210277286118,2.450118560945139,4.119630071436536
1897,-1.2113215350534228,2.4226217687997176,4.53643155405198
1898,-1.3543220251098547,2.4071225447316524,4.004136131129093
1899,-1.291859755774082,2.4940826372933236,4.685533462395214
1900,-1.1903623039004902,2.470554747903824,4.268535191565841
1901,-1.2888042488181333,2.491022183356036,4.072542961461157
1902,-1.4186471330382961,2.4455871756036305,4.343063082750141
1903,-1.3069729646715247,2.418818245883605,4.777665045922002
1904,-1.3082873244597435,2.4909498274337474,4.246256916998054
1905,-1.1286251459318772,2.466565218485773,4.481386978246102
1906,-1.2868022759930229,2.3923070217469484,4.496205298876345
1907,-1.2778178536940246,2.38810292642295,4.343006720320012
1908,-1.2375311003879907,2.455385548760398,4.695857087727319
1909,-1.2303552348249513,2.5060373648776135,3.9207628619357937
1910,-1.3636350475341543,2.5098261180905768,4.476049413391324
1911,-1.2941498367996,2.409578110234615,4.588617400495926
1912,-1.1775665822168868,2.516221081172167,4.6819150533111795
1913,-1.2165051593647196,2.4648938678119956,4.631180387966753
1914,-1.2151552961364678,2.4992736057626943,3.9318396546268684
1915,-1.3762253095830692,2.409100184792171,4.386269120744407
1916,-1.0984766376976098,2.515950771727836,4.469715146587748
1917,-1.2240192145295632,2.489006424750405,4.475639352884169
1918,-1.1286492845450082,2.4952314464363687,4.313261077989643
1919,-1.29551536810025,2.423196157255225,4.7911932388003375
1920,-1.2902876781444237,2.3346120854107055,4.293383657710379
1921,-1.2008231541246441,2.4302154028116405,4.265437706414028
1922,-1.3514344327552488,2.4912719132509973,4.448999976279468
1923,-1.2843446185576315,2.285598894167823,4.3687727256468545
1924,-1.2335593906652063,2.5357171214065026,4.258359742252514
1925,-1.3097811880138657,2.4619466728522896,4.138062477203599
1926,-1.0142642379526607,2.4267451688947133,4.216051017199985
1927,-1.1099579278408707,2.4567502685658495,4.581101921879392
1928,-1.2280580512559824,2.441203963408452,3.8844655146116094
1929,-1.1868981962741572,2.412691969584668,4.254639483377277
1930,-1.1033198701452847,2.4525759793000783,4.259340024348666
1931,-1.1337340317914786,2.348227269376672,4.581457564085429
1932,-0.853824382674885,2.4964739195182206,3.955231568450241
1933,-1.2191099066722468,2.4725318123684312,4.42347587720209
1934,-1.1839373556681416,2.438793059013124,4.461332762293112
1935,-1.2151670498137488,2.4596662575989727,4.511151209812378
1936,-1.1615462056903212,2.45279569471738,4.7014997838257795
1937,-1.2001882847898269,2.384311627455714,4.211569049706331
1938,-1.093498315016329,2.418914011360139,5.060675060043436
1939,-1.506976428595163,2.417398007006383,3.5164414798610046
1940,-1.2510027096689342,2.4936685788495616,4.220988596076391
1941,-1.027132111823417,2.492059867304679,4.297676912128873
1942,-1.1689775361890935,2.5335673329334085,4.3878738905834584
1943,-1.4019609173702146,2.3760196465643713,4.387424558351376
1944,-1.1714229593678906,2.484840526182612,4.174599595915047
1945,-1.4196519402499765,2.473846428210788,4.223214026299925
1946,-1.257335067301999,2.553661953978622,4.872336703844206
1947,-1.2650761635328502,2.3974915269751587,4.28191063908558
1948,-1.3760166808489438,2.415217762604898,4.013967541317392
1949,-1.3426962629114216,2.35368583630546,4.307741272351415
1950,-1.0966803429824672,2.4840533035885124,4.563431219434655
1951,-1.3866535436029679,2.5042563942921636,4.486206949827573
1952,-1.351376411307328,2.437548593741009,3.961246299251379
1953,-1.3314657702432209,2.4674339362909183,4.021631880937191
1954,-1.1077946302988875,2.418622271625572,4.259659492607855
1955,-1.228481066809435,2.498985040712877,3.913117944900127
1956,-1.2526017807250196,2.5279164196696233,4.658152996813003
1957,-1.4002178103136145,2.4161206531379387,4.140471440510952
1958,-1.2468010592697876,2.3717873058691548,4.879140450765213
1959,-1.2452336946075755,2.5164113863375857,4.630555976411086
1960,-1.2121126310108057,2.432483500039065,4.296669079918778
1961,-1.2222271841931547,2.448548954392295,4.575022442724265
1962,-1.3049937782044836,2.4541244484941287,4.235481377096979
1963,-1.302247937970984,2.3330115660257515,4.306098011705002
1964,-1.1225854400076083,2.3298737235536158,4.211066631315645
1965,-1.3770751424716956,2.3429981599206675,4.155272030625602
1966,-1.1775755802104795,2.4828590028533672,4.154407698859598
1967,-1.3405950588343551,2.42420622289144,5.016052231661423
1968,-1.30766276611384,2.469519513714884,4.028204485562893
1969,-1.173019328285968,2.3878704520049245,4.452065283603262
1970,-1.2602471182428208,2.4257598409469776,4.183379348265895
1971,-1.426296095132959,2.4557645426193173,4.040819154238011
1972,-1.1660675808117866,2.51456665058035,4.121535345072039
1973,-1.2227639399305756,2.427532261493071,4.41744790836746
1974,-1.102231916177702,2.3475227216516545,4.139049112104858
1975,-1.128880012751523,2.529928263865808,4.515009258788286
1976,-1.1221670241750945,2.4513953214006268,4.716825871930409
1977,-1.142866898509903,2.416652075361051,4.507882399512478
1978,-1.1661262135302854,2.46456373927417,4.230559003152815
1979,-1.2029685334096327,2.462018637279938,4.3072522857406454
1980,-1.1645410885395835,2.45132332805357,3.796895343657121
1981,-1.084276903905283,2.4623935003842994,4.4544372714334015
1982,-1.2528232157049013,2.4976614171036653,4.363599641588489
1983,-1.2423164582587423,2.4164535485011744,4.013929626679256
1984,-1.3130472461091498,2.3343478042624306,3.9770776685308435
1985,-1.2454770096320498,2.441787279231738,4.253317903499311
1986,-1.2453493395157178,2.40522713996909,4.66295550856649
1987,-1.3017497124575914,2.459256532984264,4.570136142915436
1988,-1.2747796162628517,2.4061353086325754,4.376969674292179
1989,-1.4211824944397335,2.508500398201305,4.599566365322575
1990,-1.123729881770073,2.4718900795180634,4.016815723978699
1991,-1.366877737870142,2.4549509735295536,4.725915249813545
1992,-1.2465421835881259,2.3140081339464715,3.906114165146993
1993,-1.014939779852453,2.480812979790089,4.0039027639033336
1994,-1.1992523082983686,2.4719887849155415,3.760671238905981
1995,-1.2691206970532245,2.5176906736390596,4.624948917798659
1996,-1.1700757097630692,2.479906452938704,4.23353474052607
1997,-1.2027128211237545,2.4332215694852524,4.671250993528447
1998,-1.2555149131783576,2.426703220388268,4.806397386119439
1999,-1.162037728643724,2.457518433076616,4.261515130563445
2000,-1.3291205826451031,2.443381858349976,4.545157913988992
2001,-1.1240627395386216,2.518382621173685,4.9342253206271875
2002,-1.3259489243542366,2.421877524285622,4.607465612315926
2003,-1.2598503706432664,2.406951930073464,4.37172557166411
2004,-1.127480612839461,2.5039498484524674,4.3117758065031095
2005,-1.1490904422684227,2.4896345810556157,4.945030368831303
2006,-1.2245014651173034,2.4954941247770064,4.8127089715197995
2007,-1.164609850983703,2.481874857849034,4.486737517075861
2008,-1.1147560899377857,2.461813301350654,4.670327878936286
2009,-1.2378307099114856,2.540312711149473,4.485877328417893
2010,-1.2518876402658865,2.5232444822294764,4.265532987385374
2011,-1.2733482788338342,2.4467911364775046,4.1978216111631586
2012,-1.3120215275941536,2.5106091972976805,4.240008894698517
2013,-1.2254977238527998,2.421278155531062,3.9725735001693767
2014,-1.2554703564565453,2.51409816133459,4.383295628604236
2015,-0.9883134928377956,2.433887089385206,4.78265175518919
2016,-1.2156846499633716,2.505023204814602,3.9322300851586944
2017,-1.1938526142686194,2.4671729229015202,4.683221355410549
2018,-1.3216639263936785,2.490225110555048,4.552606751435895
2019,-1.2458313200403595,2.4677681313136013,4.367680167852584
2020,-1.391329302559907,2.404477755287813,4.194230280712219
2021,-1.4166882219277546,2.4412224773768885,3.9382478023917735
2022,-1.2139555407627023,2.4303731982816767,4.271708044047685
2023,-1.3878948338126358,2.5168600119911835,4.0357761346893035
2024,-1.293864172762477,2.484860554467001,4.241276083580278
2025,-1.3491528372850028,2.451001020324169,4.550980386893632
2026,-1.3657022442729128,2.4261486271507406,4.697420163894352
2027,-1.2296665855301523,2.496926316274429,4.599001382888701
2028,-1.351317587442711,2.4184358566562243,3.9616917619003797
2029,-1.33867704102425,2.5403388766987547,4.297496493863411
2030,-1.2527228702745397,2.386286875434054,4.369331784557027
2031,-1.1290462732600033,2.439539544346175,4.010178859808918
2032,-1.19467832936258,2.4749344286907666,4.198636146091386
2033,-1.3519621910631812,2.3539651679788443,4.33176165084563
2034,-1.2006416510319837,2.509552368414919,4.883713226023267
2035,-1.3550597285134431,2.5367404837114162,4.5280178562199165
2036,-1.2981411344577423,2.409779377395858,3.9241023695337316
2037,-1.0282123074963168,2.4163046913244237,4.429036727082488
2038,-1.236222953399489,2.44636073865925,4.2110359759777145
2039,-1.1978458372633831,2.4085838612699337,3.763401764739739
2040,-1.2221683043249638,2.4496475259850685,4.367618451617388
2041,-1.2816036086781435,2.364953081671068,4.351238828627663
2042,-1.085460367931096,2.533697298363317,4.609063134060304
2043,-1.341644709977587,2.4528370552389163,4.457715679101305
2044,-1.2372444182601647,2.4049608214602216,4.028551270153033
2045,-1.2324180024606015,2.359036716903136,4.440491210793687
2046,-1.1943062648949954,2.2995503835121833,4.067832490806784
2047,-1.2706124625133588,2.4473163308591595,4.396971532042172
2048,-1.1317479139763729,2.4501969766387846,4.18228032393435
2049,-1.3380048196049337,2.379370059754801,4.324815710536574
2050,-1.241893947882428,2.4639944555814615,4.724715633270606
2051,-1.4055065820383934,2.506431634100292,4.65514809657677
2052,-1.4108202972519759,2.3763415335104088,4.494129110188436
2053,-1.321074403692801,2.5385597149773167,4.617134084891767
2054,-1.2215352107437145,2.412934288877864,4.553470768495572
2055,-1.470320861794815,2.457178261535057,4.5499437518270955
2056,-1.1028319490561436,2.437958895443477,4.140835937795847
2057,-1.2185152333665932,2.471748445211727,3.96419239255134
2058,-1.1388954012568722,2.332109747556653,4.533914081641799
2059,-1.2924000674298686,2.385690357601175,4.555701333278202
2060,-1.3594479747593258,2.4059948832949187,4.30093775821462
2061,-1.247968646544282,2.419113747951277,4.203250320789293
2062,-1.3613083855200905,2.4731954876277276,4.228420178191505
2063,-1.2010165758360272,2.5322241500991556,5.033841484617259
2064,-1.2986686886971368,2.5497431646460704,4.567956974617741
2065,-1.2739380191484497,2.4061316112187745,4.7028862884168925
2066,-1.1489459195136653,2.428806898990365,4.10150235734481
2067,-1.334587531777753,2.446861310421403,4.662126136565858
2068,-1.3862730228847229,2.5814685958732326,4.286707154141218
2069,-1.2448970856477422,2.3599184589768925,4.188325537486647
2070,-1.2531173212794455,2.4223537827513213,4.567814190800254
2071,-1.2863211772357708,2.4631044680281695,4.595214907005793
2072,-1.2574392301373174,2.354679043524141,3.944473027329127
2073,-1.3270489176154592,2.4187830956153555,4.604897567663452
2074,-1.3447104041591436,2.4231012237016674,4.220776726464593
2075,-1.275165051754799,2.497972641857952,4.628862192999169
2076,-1.525135442465308,2.37466149540594,3.790761984007309
2077,-1.4680976749950223,2.5116033958498285,4.753218101868846
2078,-1.2281940155667816,2.4199656394865334,4.058717774628693
2079,-1.2915197694971428,2.4714378907051437,4.305941386205496
2080,-1.216800446013485,2.4552320608077753,4.634680653047205
2081,-1.19773101589268,2.4036751430111676,3.8345030885245137
2082,-1.286283747768604,2.4822465756445933,4.121794506767364
2083,-1.1246381203038995,2.384330610083534,4.637210043451429
2084,-1.328108844495546,2.415324438305587,4.513677134062102
2085,-1.2911195255294452,2.5662033861604687,4.769231550747509
2086,-1.2050185780074465,2.413696737449418,4.157515130478738
2087,-1.3178867082439223,2.463311975267201,4.225839447357275
2088,-1.3327717232077692,2.4380568430986957,4.1382733397867275
2089,-1.2583719394674213,2.395204809405439,4.47012213229412
2090,-1.3417920136256254,2.4954585807269547,5.185165207460704
2091,-1.1491541066082278,2.3385730039240378,4.500208157743416
2092,-1.2669133969667374,2.3926924729309555,4.2323305833294
2093,-1.288408549010301,2.4943560880709943,4.7486747026598
2094,-1.3524167032449328,2.572011555336827,4.34153370893953
2095,-1.3827368157747262,2.4156825536685593,4.131547220227843
2096,-1.2700721182659023,2.4235652388695117,3.9190278274692756
2097,-1.3476212803070107,2.3152843992581618,4.393729626042713
2098,-1.4266069501362473,2.381263321323211,4.716146374716291
2099,-1.226904930007266,2.46977225038552,4.584087193086456
2100,-1.3675829958606314,2.485240697889901,4.7719352127832195
2101,-1.377336683997038,2.5238342271312506,4.176941801066874
2102,-1.235019701100086,2.345229004695653,4.943486016726813
2103,-1.4038987456175955,2.3633902907620956,4.322085865103053
2104,-1.3790848849215178,2.4503553526506705,4.196575881162689
2105,-1.136555265465241,2.4885554185822154,4.545327634850422
2106,-1.358179639928017,2.465663177048856,4.15071254508638
2107,-1.1343721766744266,2.467870558767547,4.449781021390582
2108,-1.2488709481599132,2.429992684175084,4.495540480674794
2109,-1.2786384248774814,2.3375600709253885,4.409700247622968
2110,-1.197136091014498,2.4847304429345285,4.161217051626604
2111,-1.455238630457606,2.477916239128772,4.64382654812111
2112,-1.4687281043442277,2.49348090831464,4.8086935398932384
2113,-1.436279167308592,2.427309196955788,4.309442263218023
2114,-1.2816401118268124,2.4219503147830066,4.016924354397701
2115,-1.1560577996857475,2.3858126029938145,4.709274797916262
2116,-1.3413465207227748,2.486988022191656,4.863159947257691
2117,-1.21308157973925,2.579636928645169,4.330988431683175
2118,-1.2327444040313718,2.3832985222449405,4.595020704015025
2119,-1.33199494711239,2.3818082146451642,4.504386705785323
2120,-1.3954589573378495,2.4256297341002355,4.959979746558941
2121,-1.309192998419698,2.406224816269696,4.463508392821654
2122,-1.301057627180395,2.5059606401309504,5.153175234739878
2123,-1.2822403502325865,2.5329704256043053,4.707793240326133
2124,-1.3293838406068834,2.474534045322563,4.325351785184406
2125,-1.297305173012539,2.376257549879726,3.8457970712379628
2126,-1.2647887604541808,2.4448730694722993,4.64402074479321
2127,-1.336652088791545,2.4600635936922663,4.120464970769134
2128,-1.3988098165285947,2.449504681926696,3.7576118988022804
2129,-1.3928691004938227,2.361887519720439,3.847253784710036
2130,-1.2993888475827196,2.5707657418105216,4.601736575723799
2131,-1.301388607577892,2.255396409898599,4.115386321885409
2132,-1.185715753655283,2.3518101289074593,4.243916811117318
2133,-1.131218861881045,2.4335954194700022,4.588365034876628
2134,-1.3516376494868219,2.4570749781107866,4.082169705521477
2135,-1.3237586081967092,2.369122572609634,4.034202801699034
2136,-1.2927017056511398,2.497471904629234,4.015063287632473
2137,-1.1739108155097921,2.357778481240385,4.057408473887589
2138,-1.2345326598302573,2.5059260887283816,4.102193690550472
2139,-1.1812339175592796,2.4667217518436426,4.120702256069794
